id,smiles,source
Z118507548,CCOC(=O)c1cc2c(=O)n3cccc(C)c3nc2n(C(C)C)/c1=N\C(=O)c1cc(OC)c(OC)c(OC)c1,Enamine
Z1913250853,NC(=O)[C@H]1CCC[N@@H+]1Cc1ccccc1[N-]S(=O)(=O)c1ccc(-c2ccccc2)cc1,Enamine
Z15729217,COc1cccc(CNC(=O)COC(=O)c2ccc(-c3ccc(O)cc3)cc2)c1,Enamine
Z1625834978,Cc1nn(-c2ccccc2F)c(C)c1[C@H]1COCCN1C(=O)Cc1ccon1,Enamine
Z363720002,C[C@H](c1ccc(S(C)(=O)=O)cc1)N(C)C(=O)c1ccc(-c2ccccc2F)s1,Enamine
Z92675723,COc1cc2c(cc1NC(=O)[C@H](C)OC(=O)c1cc(S(=O)(=O)N(C)OC)ccc1Cl)oc1ccccc12,Enamine
Z394658648,O=C([O-])CCNC(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)Cc2ccccc2-3)cc1,Enamine
Z9548239249,CC(C)(C(=O)N[C@@H]1CSCc2cc(-c3cc([N+](=O)[O-])ccc3C(F)F)ccc21)N1CCOCC1,Enamine
Z9118182255,COC(=O)c1csc(C[N@H+]2C[C@H](OC)[C@@H](c3cn(-c4cc(Cl)cc(Cl)c4)nn3)C2)n1,Enamine
Z49729220,Cc1cc(/C=N\NC(=O)c2ccc(NS(=O)(=O)c3ccc(Br)cc3)cc2)c(C)n1Cc1ccco1,Enamine
Z91135508,COc1ccccc1-c1nn(-c2ccccc2)cc1C(=O)NCc1ccccc1CN1CCOCC1,Enamine
Z8630112528,O=C(NC1COC1)[C@@H](c1ccc(Oc2ccc(F)c(F)c2)cc1)N1CCC2(CC1)C[C@H]2CO,Enamine
Z2618120792,O=S(=O)(CCN1CCC(O)CC1)c1ccc(-c2cnn3cccnc23)cc1,Enamine
Z102685398,Cc1csc(CC(=O)N2CCN(C(=O)c3ccc(-n4nccc4C)cc3)CC2)n1,Enamine
Z954363202,N#Cc1ccc(NS(=O)(=O)c2cnn(Cc3ccccc3)c2)cc1,Enamine
Z955468400,Cc1cc(S(=O)(=O)[N-]c2cccc(-c3nnc4n3CCCCC4)c2)ccc1-n1cnnn1,Enamine
Z5243266907,CCN(Cc1ccc(C(=O)N(C)C)cc1)C(=O)c1ccc(Oc2ccccc2C)cn1,Enamine
Z89556122,C[C@H](c1ccc(-n2cncn2)cc1)N(C)C(=O)c1cc2c(s1)-c1ccccc1CC2,Enamine
Z2174844985,C[C@@H]1[C@H](N2CCOCC2)CCN1C(=O)c1cnc(-c2ccsc2)s1,Enamine
Z1506564334,Cc1nnc(-c2ccc(C(=O)N3CCC[C@@H](Cc4nc(C5CCCCCC5)no4)C3)cc2)o1,Enamine
Z9192040723,NC(=O)c1ccc2c(c1)CN(C(=O)c1ccc(Oc3ccccc3F)nc1)CC2,Enamine
Z1736556657,Cn1ccnc1COc1ccc(CS(=O)(=O)Cc2nc(-c3ccccc3)no2)cc1,Enamine
Z2097715342,O=C1COC[C@@H](C[C@H]2CN(S(=O)(=O)c3cnn(-c4ccccc4)c3)c3ccccc32)N1,Enamine
Z26239414,C[C@@]1(c2ccc3c(c2)OCO3)NC(=O)N(Cc2nnc(-c3ccccc3)o2)C1=O,Enamine
Z26239356,C[C@@]1(c2ccc3c(c2)OCO3)NC(=O)N(Cc2nnc(-c3ccc(Br)cc3)o2)C1=O,Enamine
Z9062067003,O=C(NC1(C2CN(C(=O)c3n[nH]c4c3COC4)C2)CC1)c1ccc(-c2cn[nH]c2)cc1,Enamine
Z4898819743,CC(C)OCCS(=O)(=O)N1CCN(C(=O)c2ccc(Nn3cc[nH+]c3)cc2)CC1,Enamine
Z7724542139,O=C(c1ccc(-n2cncn2)nc1)N1CC[C@@H](CS(=O)(=O)F)C1,Enamine
Z1663089384,Cc1[nH]c(=O)c(C#N)c(C)c1CCC(=O)Nc1ccc(-c2ncn(C)n2)cc1,Enamine
Z142977036,O=C(CNC(=O)c1ccc(N2CCCC2=O)cc1)Nc1ccc(-n2c[nH+]c3ccccc32)cc1,Enamine
Z2174843098,C[C@@H]1[C@H](N2CCOCC2)CCN1C(=O)c1cnc(-c2ccco2)s1,Enamine
Z7371468117,C[C@@H]1C[C@H](C)[C@H]1C(=O)N1CCCN(C(=O)c2ccc(-n3cncn3)cc2)CCC1,Enamine
Z340001416,CS(=O)(=O)N1CCCN(C(=O)c2cc(-c3ccc(-c4ccccc4)cc3)nc3ccccc23)CC1,Enamine
Z295713422,CSCC[C@@H](NS(=O)(=O)c1ccc2c(c1)OCCO2)C(=O)Nc1ccc(-n2cccn2)nc1,Enamine
Z2228272960,NC(=O)c1ccc(CN(C(=O)c2cnc(-c3ncccn3)s2)C2CC2)c(F)c1,Enamine
Z9156895970,CSc1cccc(-n2cc(C[C@]3(C(=O)N4C[C@@H]5CS(=O)(=O)C[C@]5(C)C4)CCCO3)nn2)c1,Enamine
Z115240690,Cc1noc(C)c1S(=O)(=O)N1CCN(C(=O)c2ccc(-n3cnc4ccccc43)cc2)CC1,Enamine
Z2650222350,O=C(c1ccc(-n2cnnn2)cc1)N1CCC(c2nccc(=O)[nH]2)CC1,Enamine
Z1596829723,O=C(OCc1ccnc(-n2ccnc2)c1)c1ccc(-n2ccnc2)cc1,Enamine
Z1765809251,Cc1noc(C)c1CCNS(=O)(=O)c1cnc(-c2ccccc2)nc1,Enamine
Z460592266,Cc1noc(C)c1S(=O)(=O)N1CCN(C(=O)c2cc(-c3cccnc3)on2)CC1,Enamine
Z4445302420,O=C(Nc1ccc(-c2nnc(C[C@@H]3CCCO3)[nH]2)cc1)c1cccc(CN2CCS(=O)(=O)CC2)c1,Enamine
Z2027285076,Cc1c(C(=O)N2CCC[C@H](c3n[nH]c(=O)[nH]3)C2)nnn1-c1cccc2cccnc12,Enamine
Z1695945126,COc1ccccc1OCCNS(=O)(=O)c1ccc(-n2cccc2)cc1,Enamine
Z1360153041,CCOC(=O)c1cnn(-c2ccc(C(=O)N3CCC(OC[C@H]4CCCO4)CC3)cc2)c1C,Enamine
Z29294297,COc1ccc(OCC(=O)Nc2sc(-c3ccccc3)cc2C(N)=O)cc1,Enamine
Z1626863066,COCc1nc([C@H]2COCCN2C(=O)c2cc(-c3ccc(C)cc3)n[nH]2)no1,Enamine
Z9707009781,O=c1[nH]c2cc(CNS(=O)(=O)c3ccc(-c4nnn[n-]4)cc3)ccc2o1,Enamine
Z9062055709,Nc1ncc(CC(=O)N2C[C@H]3C[C@@H](C2)N(C(=O)c2ccc(Oc4ccc(Cl)cc4)cn2)C3)c(O)n1,Enamine
Z886872878,NC(=O)C[N@@H+]1CCCN(C(=O)c2cnc(-c3ccccc3)nc2)CC1,Enamine
Z1342180551,CC(=O)OCCC(=O)NCCCc1nn(-c2ccccc2)c(N)c1C#N,Enamine
Z225339834,CCn1ncc2c(C(=O)Nc3ccncc3)cc(-c3ccccc3)nc21,Enamine
Z1830846037,CCNC(=O)c1cn(-c2ccccc2)nc1[C@H]1CCC[N@@H+](Cc2nnc(CC)o2)C1,Enamine
Z3596871082,COC(=O)[C@@H]1C[C@H]1C1CCN(C(=O)c2ccc(-c3ncon3)cc2)CC1,Enamine
Z9742527702,COc1cccc(-c2cn(Cc3nn4c(c3C(=O)NC[C@@H]3COCCO3)CCC4)nn2)c1F,Enamine
Z57013892,COc1cc(OC)cc(C(=O)N[C@H](C(=O)Nc2cc3oc4ccccc4c3cc2OC)C(C)C)c1,Enamine
Z927936426,COC(=O)c1ccc(OC[C@H](O)Cn2nnc(-c3cccnc3)n2)cc1,Enamine
Z5164726464,O=C(Nc1ccc(-c2cn[nH]c2)cc1)c1ccc(Cl)cc1NCCCn1cccn1,Enamine
Z8825011219,CCCc1c(C(=O)NC(C)(C)CN(C)C(=O)c2ccc(-n3ccc(C)n3)cc2)nnn1CC,Enamine
Z5589374478,CC(=O)N(C)C[C@H]1CCCN(C(=O)c2ccc(-c3cccs3)cn2)C1,Enamine
Z288441748,O=C(c1ccc(-n2ccnc2)nc1)N1CCN(Cc2nc(-c3cccc(C(F)(F)F)c3)no2)CC1,Enamine
Z7371381242,COC(=O)c1nn(-c2ccc(Cl)c(Cl)c2)cc1CN1CCC[C@H](C#N)C1,Enamine
Z9106790284,COC(=O)c1cc2c3ccccc3ccc2n1C[C@H]1C[C@H](CO)CO1,Enamine
Z8611034955,O=C(NCc1ccc2c(c1)COCC2)c1ccc(-c2ccccc2Cl)[nH]c1=O,Enamine
Z31778692,N#Cc1cccc(S(=O)(=O)NCC(=O)Nc2ccc(-c3ccccc3)cc2)c1,Enamine
Z6028132177,O=C(c1ccnc(OCCO)c1)N1CCCc2c1cnn2-c1ccccc1,Enamine
Z46321554,COc1ccc(C[N@@H+](C)CC(=O)c2c(N)n(Cc3ccccc3)c(=O)n(C)c2=O)c(OC)c1OC,Enamine
Z363740570,CN(Cc1ccc(C(N)=O)cc1)C(=O)c1ccc(-c2ccccc2F)s1,Enamine
Z117821752,CC(=O)c1ccc(O[C@H](C)C(=O)NNC(=O)Cc2csc(-c3ccc(F)cc3)n2)cc1,Enamine
Z5129799382,Cc1ccc(Cn2nc(C)c(C(=O)N3CCC(Cc4cn(Cc5ccc(F)nc5Br)nn4)CC3)c2Cl)cc1,Enamine
Z52227241,CN(C)S(=O)(=O)c1cccc(C(=O)NCC(=O)Nc2ccc3c(c2)Cc2ccccc2-3)c1,Enamine
Z1344031660,NC(=O)CN1CCCN(C(=O)c2ccc(-n3cc(Br)cn3)nn2)CC1,Enamine
Z134787922,CCOC(=O)c1cc(-c2ccccc2)sc1NC(=O)[C@@H](C)N1CCN(S(C)(=O)=O)CC1,Enamine
Z289997180,CSc1nc(-c2cccs2)nc(C)c1C(=O)OCC(=O)Nc1cccc2ncccc12,Enamine
Z64781904,CN(C(=O)c1cn(-c2ccccc2)nc1-c1cccnc1)[C@@H]1CCS(=O)(=O)C1,Enamine
Z444969356,O=c1c(Cl)c(Cl)cnn1-c1ccc(S(=O)(=O)Nc2cnn(C[C@@H]3CCCO3)c2)cc1,Enamine
Z19295245,CNS(=O)(=O)c1cccc(C(=O)OCC(=O)c2cc(C)n(Cc3ccc(F)cc3)c2C)c1,Enamine
Z1744874507,O=S(=O)(c1ccc(-n2cccc2)cc1)N1CCC(Cn2cncn2)CC1,Enamine
Z25525983,O=C(COC(=O)[C@H]1CC(=O)N(Cc2ccco2)C1)c1ccc(-c2ccccc2)cc1,Enamine
Z2054552145,CO[C@H]1C[C@@H](CN(C)C(=O)c2ccc(-n3cc(C)cn3)cc2)[N@H+](C)C1,Enamine
Z1139265745,O=C(c1ccc(-c2cnco2)cc1)N1CCC(Nc2cccnn2)CC1,Enamine
Z4875064187,O=C(c1ccc(-c2c[nH]c[nH+]2)cc1)N1CC[C@](O)(c2ccn[nH]2)C1,Enamine
Z2655133891,COc1ccc(-c2cc3nc(CN4CC[C@@H](C)[C@H](CO)C4)[nH]c(=O)c3s2)cc1,Enamine
Z1690243749,Cc1ccc(-n2nc(CCCNC(=O)[C@H]3C[C@]34CCOC4)c(C#N)c2N)cc1,Enamine
Z9192038770,Cc1c(C(=O)N2CC[C@H](Nc3cccc(C#N)c3)C2)cnn1-c1ccccc1,Enamine
Z1020880082,NC(=O)c1ccn(-c2ccc(NC(=O)c3cc(S(=O)(=O)N4CCOCC4)ccc3Cl)cc2)n1,Enamine
Z19638456,CCOC(=O)c1sc(-c2ccccc2)cc1NC(=O)COC(=O)c1ccc([N+](=O)[O-])o1,Enamine
Z8208611299,N#Cc1ccc(CS(=O)(=O)Nc2ccc(-c3ccncc3)cc2)cc1,Enamine
Z1703874345,O=C(Cc1cccnc1)NC[C@H](O)c1ccc(-c2ccccc2)cc1,Enamine
Z737675548,Cc1noc(C)c1CC(=O)Nc1sc(-c2ccccc2)cc1C#N,Enamine
Z8342387959,C[C@@H]1CN(C(=O)c2ccc(-c3ccccc3)cc2)CCN1C(=O)[C@@H]1CCc2nnnn2C1,Enamine
Z1340522485,OCC[N@@H+](CCN1CCOCC1)Cc1nc(-c2cccc(Cl)c2)no1,Enamine
Z9222718981,O=C(N=[S@]1(=O)CC[C@]2(CC1)NC([O-])=NC2=O)c1ccc(-c2ccc(Cl)cc2)cc1F,Enamine
Z1696132426,O=S(=O)(c1ccc(-n2cccc2)cc1)N1CCC(Cn2ccnn2)CC1,Enamine
Z9061556106,C[C@H](CNC(=O)CCc1ncc(-c2ccc(Cl)cc2Cl)o1)n1cc(COC(N)=O)nn1,Enamine
Z5551449452,COc1cccc2c1CC[C@@H]2N(C)C(=O)c1ccc(-c2nnn[n-]2)cc1,Enamine
Z1269463933,Cc1nn(C)c2nc(-c3ccccc3)cc(C(=O)N3CC(=O)Nc4cnccc43)c12,Enamine
Z2041206249,CC(=O)N1CCc2ccc(S(=O)(=O)[N-]c3cc(-c4cc(C)ccc4F)[nH]n3)cc2CC1,Enamine
Z423287182,Cc1cc(C[NH+]2CCN(C(=O)c3ccc(-n4ccnc4)nc3)CC2)on1,Enamine
Z115675508,COc1ccc(S(=O)(=O)NNC(=O)Cc2csc(-c3ccc(F)cc3)n2)cc1,Enamine
Z19295916,CNS(=O)(=O)c1cccc(C(=O)O[C@@H](C)C(=O)c2cc(C)n(-c3ccc(OC(F)F)cc3)c2C)c1,Enamine
Z8861570837,CC(C)CCc1nc(-c2ccc(-c3nc(C4CC4)no3)cc2)n(CCN2CCOCC2)n1,Enamine
Z1170735173,COc1cc(-n2cccc2)c(Cl)cc1C(=O)N1CC[NH+](C[C@H](C)O)CC1,Enamine
Z106407150,COc1cc2[nH]c(CN3CCNC(=O)[C@H]3c3c(C)nn(-c4ccccc4)c3C)nc(=O)c2cc1OC,Enamine
Z44426099,COc1ccc(O)c(C(=O)c2cc(C#N)c(=O)n(-c3ccc(Oc4ccccc4)cc3)c2)c1,Enamine
Z9061764353,CNc1ccc(C(=O)N2CC(O)([C@@H](C)NC(=O)[C@H](C(C)C)n3nnc(-c4ccccc4)n3)C2)cn1,Enamine
Z1726945913,O=S1(=O)CC[C@@H]([NH2+]C2CCN(S(=O)(=O)c3cnn(Cc4ccccc4)c3)CC2)C1,Enamine
Z1727115016,O=C(c1cnc(Cc2ccccc2F)s1)N1CCO[C@H](c2cccc(O)c2)C1,Enamine
Z4896566781,CCOCCCNC(=O)c1cc(-c2ccccc2)n2cnc(C(N)=O)c2n1,Enamine
Z2054098905,O=C(c1ccc(-c2ccccc2)cc1)N1CC[C@](O)(c2cnn[nH]2)C1,Enamine
Z19742575,Cc1cc(C(=O)COc2ccc3c(c2)OCO3)c(C)n1Cc1ccco1,Enamine
Z9043873982,NC(=O)c1cccc([C@@H]2CCCCN2C(=O)c2ccc(-c3ccc(=O)[nH]n3)cc2)c1,Enamine
Z9192032091,NC(=O)c1ccc2c(c1)CN(C(=O)c1ccc(Cc3ccccc3)[nH]1)CC2,Enamine
Z6492273325,O=C1NCCc2c([N-]S(=O)(=O)c3ccc(-c4ccc(Br)cc4)cc3)cccc21,Enamine
Z6492273328,CN1CCc2c([N-]S(=O)(=O)c3ccc(-c4ccc(Br)cc4)cc3)cccc2C1=O,Enamine
Z9061816186,C[C@H]1CN(C(=O)c2cn(Cc3ccccc3)cn2)CC[C@@H]1NC(=O)CNS(=O)(=O)c1cnn(C)c1,Enamine
Z1155267634,Cc1nc(Cc2ccccc2)sc1C(=O)Nc1ccccc1SCCC#N,Enamine
Z1765635892,O=S(=O)(NCCc1cccnc1)c1cnc(-c2ccccc2)nc1,Enamine
Z2335360947,O=C(c1ccc(-n2ccc(C(F)(F)F)n2)cc1)N1C[C@@H]2CC[C@H](O)C[C@H]2C1,Enamine
Z9061923202,Cc1cc(Cn2nnc(C(=O)N(C)CC(C)(C)CNC(=O)c3cc(C(C)C)n[nH]3)c2C)no1,Enamine
Z14238372,Cc1ccc2nc(-c3ccc(NC(=O)CN4C(=O)N[C@@](C)(c5ccc(OC(F)F)cc5)C4=O)cc3)sc2c1,Enamine
Z978668546,O=C(NC[C@H]1CCCO1)Nc1cc(-c2cccc(Cl)c2)nn1CCO,Enamine
Z19401304,CCN(C(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C\c1cccs1)CCC2)[C@H]1CCS(=O)(=O)C1,Enamine
Z1578712370,Cc1ncn([C@@H](C)C(=O)Nc2sc(-c3ccccc3)cc2C(N)=O)c1C,Enamine
Z1124008613,CNC(=O)c1ccc(CN(C)C(=O)c2ccc(-n3cnnn3)cc2Cl)cc1,Enamine
Z1538735367,C[C@@H](CCc1ccc(O)cc1)NC(=O)c1ccc(-n2cnnc2)cc1,Enamine
Z4459619168,O=C(Nc1ccc(-c2n[nH]c(-c3ccc(C(F)(F)F)s3)n2)cc1)c1cccc(C[NH+]2CCS(=O)(=O)CC2)c1,Enamine
Z381237880,N#Cc1c(CCCNS(=O)(=O)c2ccccc2)nn(-c2ccc(F)cc2)c1N,Enamine
Z1769471820,C[C@H]1CN(C(=O)c2ccc(-c3cnco3)cc2)CC[N@H+]1CC(C)(C)O,Enamine
Z3204384107,O=C(c1ccc(-c2cn[nH]c2)cc1)N1CCC([NH2+]C2CCOCC2)CC1,Enamine
Z1275636471,CC[C@@H]1CN(C(=O)c2sc(-c3ccccc3)nc2C)C[C@@H]1N1CCOCC1,Enamine
Z828651790,CCOC(=O)NCCC(=O)N[C@H]1CC(=O)N(c2ccc(Oc3ccccc3)cc2)C1,Enamine
Z65226900,O=C(C[N@H+]1CC[N@H+](CC(=O)Nc2ccc(-c3ccccc3)cc2)CC1)Nc1ccc(F)cc1,Enamine
Z289029156,COc1ccc(OC)c(CNC(=O)C(=O)c2c(C)nn(-c3ccccc3)c2C)c1,Enamine
Z2455768297,CC[C@@H]1CN(C(=O)c2ccc(-c3ccccc3)nc2)C[C@@H]1[NH+]1CCOCC1,Enamine
Z9719971669,O=C(c1ccc(=O)n2c1CCC2)N1C[C@H](c2cn(-c3c(F)cccc3F)nn2)[C@@H](O)C1,Enamine
Z2406635396,NC(=O)CC[C@@H]1CCCN(C(=O)c2cc(-c3ccc4ccccc4c3)n[nH]2)C1,Enamine
Z284531438,O=C(CCCCCNC1=NS(=O)(=O)c2ccccc21)Nc1ccc(-n2cc[nH+]c2)cc1,Enamine
Z2959129189,Cn1nc(-c2ccc(F)cc2)cc1C(=O)N1CCC(Oc2cnccn2)CC1,Enamine
Z106403674,Cc1cc(C(=O)CN2CC[NH+](CC(=O)NC3CC3)CC2)c(C)n1Cc1ccccc1,Enamine
Z119978988,CCCCOc1ccc(C(=O)/N=c2/c(C(=O)OCC)cc3c(=O)n4ccccc4nc3n2CCCC)cc1,Enamine
Z89620283,O=C(c1cccc(S(=O)(=O)N2CCc3ccccc32)c1)N1CC[NH+]([C@H]2CCS(=O)(=O)C2)CC1,Enamine
Z9061568142,CC(C)(C)OC(=O)NC[C@]1(C)CC[C@H](NC(=O)C(=O)Nc2cnc(-c3ccccc3)nc2)C1,Enamine
Z146898582,Cc1noc(C)c1S(=O)(=O)N1CCN(C(=O)c2ccc(-n3cccc3)cc2)CC1,Enamine
Z26013657,COc1ccc(/C=N/O[C@H](C)C(=O)Nc2ccc(Oc3ccccc3)cc2)cc1OC,Enamine
Z8400801391,COC(=O)[C@H]1C[C@H](NC(=O)[C@@H](c2ccc(-c3ccn[nH]3)o2)[N@H+]2C[C@@H]3CS(=O)(=O)C[C@]3(C)C2)C1,Enamine
Z1143397228,Cc1nnc(CCNC(=O)CNC(=O)c2ccc(-c3ccccc3)cc2)[nH]1,Enamine
Z9244234871,Cn1cncc1C(=O)N[C@@H]1CCCN(C(=O)c2ccc(Nc3cccnc3)cc2)C1,Enamine
Z8426904521,CC1(C)c2ccccc2-c2ccc(C(=O)N3CC(NC(=O)[C@H]4Cc5cccnc5C4)C3)cc21,Enamine
Z192573316,Cc1nc(-c2cccc(Br)c2)ccc1C(=O)NCc1ccc(CS(N)(=O)=O)cc1,Enamine
Z1355119534,CO[C@H]1CC[N@H+](CCNC(=O)c2ccc(-n3nc(C)cc3C)cc2)CC1,Enamine
Z25065125,CC(=O)Nc1ccc(SCC(=O)c2cc(C)n(-c3nc(C)cs3)c2C)cc1,Enamine
Z9328198202,CC[C@@H](CN(C)C(=O)c1ccc(-c2nc(C)n[nH]2)cc1)NC(=O)c1ccnc(C2CC2)n1,Enamine
Z18262277,COC(=O)c1ccc(-n2c(C)cc(C(=O)COC(=O)c3ccc(NC(C)=O)cc3)c2C)cc1,Enamine
Z152074786,CCOC(=O)c1sc(-c2ccccc2)cc1NC(=O)COC(=O)c1occc1C,Enamine
Z92006453,Cc1cccc(-c2nnc([C@H](C)OC(=O)CNC(=O)c3ccc4c(c3)OCO4)o2)c1,Enamine
Z2479275435,CN(C(=O)c1ccc(-n2cc[nH]c2=O)cc1)[C@@H]1CCCN(c2cccnn2)C1,Enamine
Z98629938,O=C(Nc1ccc(-c2cn3ccsc3n2)cc1)[C@@H]1CCCN(C2=NS(=O)(=O)c3ccccc32)C1,Enamine
Z2174844978,C[C@@H]1[C@H](N2CCOCC2)CCN1C(=O)c1cnc(-c2cnn(C)c2)s1,Enamine
Z1468345650,O=C(c1ccc(-n2c[nH+]c3ccccc32)cc1)N1CCC[C@H](OCCO)C1,Enamine
Z312664176,Cc1noc(-c2ccc(C(=O)N(Cc3ccc(C(=O)NC4CC4)cc3)C3CC3)cc2)n1,Enamine
Z2014790859,CCc1nnc(-c2ccc(C(=O)N3CCC[C@H](C[NH+]4CCOCC4)C3)cc2)[nH]1,Enamine
Z2762824967,Cc1ccnn1-c1ccc(C(=O)N2CC[C@@H](c3[nH]ncc3N)C2)cc1,Enamine
Z653347890,O=C(Cc1ccc(-n2cnnn2)cc1)/N=c1\[nH]nc(-c2ccccn2)[nH]1,Enamine
Z9241052888,CCN(CCN(CC)C(=O)c1n[n-]c(C)n1)C(=O)Cc1nnc(-c2ccccc2)o1,Enamine
Z8456606788,O=C(NCc1ccnc(-c2cncnc2)c1)c1ccc(-c2ccccc2)[nH]c1=O,Enamine
Z1903104743,CS(=O)(=O)Cc1noc(CN2CCC(O)(c3ccc(-c4ccccc4)cc3)CC2)n1,Enamine
Z1383121991,Cc1nc(-c2ccc(S(=O)(=O)N[C@@H](C)C3([NH+]4CCOCC4)CCCC3)cc2)co1,Enamine
Z4093802850,CO[N@H+]1CC[C@H](C/C([O-])=N/S(=O)(=O)c2cnn(-c3cccc(C)c3)c2)CC1,Enamine
Z844651266,O=C(c1ccc(-n2cc[nH]c2=S)cc1)N1CCN(C(=O)N2CCOCC2)CC1,Enamine
Z649305388,CN(CC(=O)N[C@@H]1CCS(=O)(=O)C1)C(=O)c1ccc(-c2ccccc2)s1,Enamine
Z1559327512,COc1ccc2c(c1)OC[C@@H](NC(=O)Cc1coc(-c3ccc(Cl)cc3)n1)C2,Enamine
Z9061998403,Cc1nc(-c2ccc(C(=O)NC[C@H](C)N(C)C(=O)[C@H](NS(C)(=O)=O)C(C)C)cc2)no1,Enamine
Z4659914062,Cc1ccc(-c2ccc(C(=O)N(C)c3cccc(C#N)n3)c(F)c2)cc1C,Enamine
Z1360647758,C[C@@](O)(CNC(=O)c1ccc(-c2nc(C3CC3)no2)cc1)CN1CCOCC1,Enamine
Z9667103351,O=C(NCc1ccc(CN2CCCC2=O)cc1)c1ccc(-c2ccccc2Cl)[nH]c1=O,Enamine
Z4898405226,Cc1ccc(-c2n[nH]/c(=N\C(=O)Cc3ccc(NS(=O)(=O)c4ccc(F)cc4)cc3)[nH]2)o1,Enamine
Z759206928,Cc1nc2ccccc2c(=O)n1-c1ccc(C(=O)N2CCc3c(cccc3[N-]S(C)(=O)=O)C2)cc1,Enamine
Z2393191213,Cn1cc(O[C@@H]2CN(C(=O)c3ccc(-n4cc[nH+]c4)cc3)C[C@H]2O)cn1,Enamine
Z25311018,Cc1c(NC(=O)CSc2nc3ccccc3n2CCC#N)c(=O)n(-c2ccccc2)n1C,Enamine
Z1342140092,Cc1cc(NC(=O)CSCC(=O)Nc2nc(-c3cc(C)c(F)cc3F)cs2)no1,Enamine
Z2054122211,Cc1nc(-c2ccccc2)ccc1C(=O)N1CC[C@@](O)(c2cn[nH]n2)C1,Enamine
Z243201654,Cc1c(NC(=O)COc2ccc3c(c2)CCC(=O)N3)c(=O)n(-c2ccccc2)n1C,Enamine
Z7991097869,Cc1nn(CCO)c(C)c1[C@H](N[C@H]1C[C@@H](Cn2ccnn2)C1)c1nnnn1[C@H]1CCOC1,Enamine
Z275778470,Cc1ccc(-c2nc(C#N)c([N-]Cc3ccc4c(c3)OCO4)o2)cc1,Enamine
Z287358802,CCOc1ccc(NC(=O)CN(C)C(=O)c2ccc(-n3ccnc3)nc2)cc1OCC,Enamine
Z278942076,Cc1nn(-c2ccccc2)c(C)c1NC(=O)COc1ccc2c(c1)CCC(=O)N2,Enamine
Z4445302442,O=C(Nc1ccc(-c2n[nH]c(-c3cccc(F)c3)n2)cc1)c1cccc(CN2CCS(=O)(=O)CC2)c1,Enamine
Z1677724265,O=C(c1ccc(-c2nnc([S-])o2)cc1)N1CCC(C2CCOCC2)CC1,Enamine
Z285567056,Cc1nc(-c2ccc(NC(=O)CCc3c(C)nn(CCC#N)c3C)cc2)cs1,Enamine
Z9241053816,Cc1ccc(-c2cc(C(=O)N3CCC[C@@H](C(=O)N4CCNCC4)C3)c3c(C)noc3n2)c(C)c1,Enamine
Z4465652594,CC(=O)N1CC(c2nnc(-c3ccc(NC(=O)c4cccc(CN5CCS(=O)(=O)CC5)c4)cc3)[nH]2)C1,Enamine
Z8893113688,O=c1[nH]c(Cc2cc(Br)c3c(c2)OCCO3)nc2cc(-c3ccc(F)cc3)sc12,Enamine
Z2650221297,Cc1ccc(-c2ncc(C(=O)N3CCC(c4nc(=O)cc[nH]4)CC3)s2)cc1C,Enamine
Z1594604983,COc1ccccc1-c1nn(-c2ccccc2)cc1C(=O)NCC1([C@@H](C)CCO)CCC1,Enamine
Z296363976,O=C(c1ccc(-n2cncn2)nc1)N1CCN(Cc2nc(-c3cccc(C(F)(F)F)c3)no2)CC1,Enamine
Z9323448466,CC(=O)Nc1cccc(C2CN(C(=O)c3sc(-c4nnc[nH]4)nc3C)C2)c1,Enamine
Z2092298616,COC(=O)Nc1cccc(CNC(=O)c2ccc(-c3ccccc3)[nH]c2=O)c1,Enamine
Z25218329,COc1ccc(-n2c(C)cc(C(=O)COC(=O)c3ccc(O)cc3[O-])c2C)cc1,Enamine
Z4917831038,COC(=O)COc1ccc(S(=O)(=O)/N=c2/cc(-c3ccc(OC)cc3)nc[nH]2)cc1,Enamine
Z7371567246,C=CCC(=O)N1CCCN(C(=O)c2ccc(-c3ccccc3)cn2)CCC1,Enamine
Z4180045524,COC(=O)[C@H]1C[C@@H](O)CN(C(=O)c2cc(-c3cccc(C(F)(F)F)c3)nc3onc(C)c23)C1,Enamine
Z3060847957,Cc1nn(C)c2nc(-c3ccccc3)cc(C(=O)N3CC[C@]4(CCOC4=O)C3)c12,Enamine
Z9033475731,CC1(C)C[N@@H+](C/C([O-])=N/S(=O)(=O)c2ccc3c(c2)C(C)(C)c2ccccc2-3)CC(=O)N1,Enamine
Z286117736,O=C1CCCN1c1ccc([N-]S(=O)(=O)c2ccc(-n3ncc(Cl)c(Cl)c3=O)cc2)cc1,Enamine
Z438101496,CS(=O)(=O)NC[C@H]1CCCN(C(=O)c2ccc(Cn3ccccc3=O)o2)C1,Enamine
Z2131002918,Cc1nn(-c2ccccc2F)c(C)c1[C@@H]1COCCN1C(=O)NCC1=CCCOC1,Enamine
Z14760860,Cc1cc(C)n(-c2ccc(C(=O)OCC(=O)c3cc(C)n(Cc4ccco4)c3C)cc2)n1,Enamine
